,median_house_value
12844,84200.0
12845,84200.0
12846,83400.0
12847,84000.0
12848,84400.0
12849,108300.0
12850,80200.0
12851,88200.0
12852,72900.0
12853,77000.0
12854,93800.0
12855,78800.0
12856,72700.0
12857,78400.0
12858,73400.0
12859,112500.0
12860,95000.0
12861,89500.0
12862,88400.0
12863,88200.0
12864,112700.0
12865,114300.0
12866,120000.0
12867,98600.0
12868,151300.0
12869,133000.0
12870,107000.0
12871,93300.0
12872,129600.0
12873,82500.0
12874,116600.0
12875,86000.0
12876,96500.0
12877,103300.0
12878,100500.0
12879,109500.0
12880,99300.0
12881,124000.0
12882,118500.0
12883,120700.0
12884,92900.0
12885,130700.0
12886,137500.0
12887,133100.0
12888,105700.0
12889,116100.0
12890,159700.0
12891,107900.0
12892,105500.0
12893,198500.0
12894,199000.0
12895,183200.0
12896,161000.0
12897,119500.0
12898,139700.0
12899,161700.0
12900,156800.0
12901,135800.0
12902,153000.0
12903,142200.0
12904,166100.0
12905,148000.0
12906,162100.0
12907,288200.0
12908,213000.0
12909,150000.0
12910,150500.0
12911,240000.0
12912,177900.0
12913,148300.0
12914,190200.0
12915,326700.0
12916,160000.0
12917,195400.0
12918,158500.0
12919,136400.0
12920,140500.0
12921,163400.0
12922,143600.0
12923,157700.0
12924,165700.0
12925,139000.0
12926,139200.0
12927,144300.0
12928,121600.0
12929,232300.0
12930,196000.0
12931,249400.0
12932,212900.0
12933,169500.0
12934,250300.0
12935,216100.0
12936,169600.0
12937,221600.0
12938,188700.0
12939,189800.0
12940,258700.0
12941,270600.0
12942,159800.0
12943,213500.0
12944,217400.0
12945,173300.0
12946,147300.0
12947,186200.0
12948,350000.0
12949,242100.0
12950,117100.0
12951,112900.0
12952,113500.0
12953,143200.0
12954,121200.0
12955,124700.0
12956,115400.0
12957,124500.0
12958,142900.0
12959,99900.0
12960,103800.0
12961,131900.0
12962,122200.0
12963,127500.0
12964,102000.0
12965,124900.0
12966,118400.0
12967,126000.0
12968,117800.0
12969,122700.0
12970,146400.0
12971,130600.0
12972,91600.0
12973,135700.0
12974,130200.0
12975,125400.0
12976,115500.0
12977,114500.0
12978,132500.0
12979,134900.0
12980,82500.0
12981,134300.0
12982,119800.0
12983,140600.0
12984,143000.0
12985,117100.0
12986,125400.0
12987,145300.0
12988,145600.0
12989,133000.0
12990,166800.0
12991,144400.0
12992,137000.0
12993,134500.0
12994,112800.0
12995,135500.0
12996,135600.0
12997,167400.0
12998,276100.0
12999,244300.0
13000,141800.0
13001,149000.0
13002,124300.0
13003,111600.0
13004,128700.0
13005,147300.0
13006,160000.0
13007,158800.0
13008,144000.0
13009,130500.0
13010,162700.0
13011,142900.0
13012,143400.0
13013,146600.0
13014,243200.0
13015,390800.0
13016,274500.0
13017,131700.0
13018,137500.0
13019,139000.0
13020,214700.0
13021,170500.0
13022,148700.0
13023,133000.0
13024,131700.0
13025,143800.0
13026,145800.0
13027,130700.0
13028,112100.0
13029,147000.0
13030,115400.0
13031,171000.0
13032,179200.0
13033,204800.0
13034,225000.0
13035,293300.0
13036,121900.0
13037,116000.0
13038,159000.0
13039,189600.0
13040,131600.0
13041,222500.0
13042,212500.0
13043,263100.0
13044,203400.0
13045,273200.0
13046,55000.0
13047,112500.0
13048,101900.0
13049,136100.0
13050,123700.0
13051,132700.0
13052,116900.0
13053,103400.0
13054,95600.0
13055,96100.0
13056,103300.0
13057,110500.0
13058,115600.0
13059,111600.0
13060,112500.0
13061,109100.0
13062,127500.0
13063,109400.0
13064,101100.0
13065,108700.0
13066,104400.0
13067,165000.0
13068,91300.0
13069,90700.0
13070,112500.0
13071,113300.0
13072,101600.0
13073,150000.0
13074,92500.0
13075,95600.0
13076,89600.0
13077,92400.0
13078,118600.0
13079,114000.0
13080,116300.0
13081,113500.0
13082,135800.0
13083,118000.0
13084,129500.0
13085,140200.0
13086,134100.0
13087,134500.0
13088,123300.0
13089,126900.0
13090,118800.0
13091,132400.0
13092,138000.0
13093,125500.0
13094,32500.0
13095,52500.0
13096,157500.0
13097,157700.0
13098,130600.0
13099,145900.0
13100,237600.0
13101,209900.0
13102,144400.0
13103,240900.0
13104,247500.0
13105,188400.0
13106,125700.0
13107,91200.0
13108,150400.0
13109,138700.0
13110,154400.0
13111,143500.0
13112,94400.0
13113,144400.0
13114,148100.0
13115,241100.0
13116,175700.0
13117,213800.0
13118,219300.0
13119,191700.0
13120,151600.0
13121,157800.0
13122,160200.0
13123,144600.0
13124,156700.0
13125,82000.0
13126,170100.0
13127,155400.0
13128,104600.0
13129,88300.0
13130,134600.0
13131,86100.0
13132,121200.0
13133,97800.0
13134,100300.0
13135,96200.0
13136,95900.0
13137,108900.0
13138,103600.0
13139,153700.0
13140,162500.0
13141,137500.0
13142,72900.0
13143,92500.0
13144,136800.0
13145,52800.0
13146,162500.0
13147,89700.0
13148,374200.0
13149,293800.0
13150,265900.0
13151,193600.0
13152,210000.0
13153,241500.0
13154,363300.0
13155,146200.0
13156,225000.0
13157,145900.0
13158,157300.0
13159,136500.0
13160,155300.0
13161,192200.0
13162,145400.0
13163,192400.0
13164,217600.0
13165,243000.0
13166,221200.0
13167,216000.0
13168,207900.0
13169,180400.0
13170,170800.0
13171,202500.0
13172,290500.0
13173,336800.0
13174,100000.0
13175,225000.0
13176,289600.0
13177,500001.0
13178,206700.0
13179,292400.0
13180,254900.0
13181,187800.0
13182,137200.0
13183,252200.0
13184,426900.0
13185,184200.0
13186,140200.0
13187,107300.0
13188,121800.0
13189,134300.0
13190,129200.0
13191,142500.0
13192,131000.0
13193,136000.0
13194,128200.0
13195,139300.0
13196,137300.0
13197,128400.0
13198,114400.0
13199,144000.0
13200,150000.0
13201,95300.0
13202,91300.0
13203,187500.0
13204,128900.0
13205,162500.0
13206,160400.0
13207,130500.0
13208,104300.0
13209,107000.0
13210,182600.0
13211,163000.0
13212,222100.0
13213,231800.0
13214,161800.0
13215,236800.0
13216,213000.0
13217,179700.0
13218,225400.0
13219,111600.0
13220,193100.0
13221,157700.0
13222,164400.0
13223,165500.0
13224,124300.0
13225,162500.0
13226,123500.0
13227,95600.0
13228,213500.0
13229,360100.0
13230,392900.0
13231,286300.0
13232,277000.0
13233,325000.0
13234,310500.0
13235,395500.0
13236,354000.0
13237,345400.0
13238,304100.0
13239,307100.0
13240,191700.0
13241,254100.0
13242,390500.0
13243,406700.0
13244,255900.0
13245,242700.0
13246,226800.0
13247,202900.0
13248,176600.0
13249,146900.0
13250,165600.0
13251,119300.0
13252,259400.0
13253,208600.0
13254,251100.0
13255,230500.0
13256,239000.0
13257,233500.0
13258,137500.0
13259,163000.0
13260,174000.0
13261,155700.0
13262,136400.0
13263,145300.0
13264,150000.0
13265,106000.0
13266,148800.0
13267,101000.0
13268,166300.0
13269,162500.0
13270,151500.0
13271,145600.0
13272,158800.0
13273,243900.0
13274,192800.0
13275,122800.0
13276,114100.0
13277,121300.0
13278,116300.0
13279,115800.0
13280,139300.0
13281,137300.0
13282,137200.0
13283,123400.0
13284,135000.0
13285,121300.0
13286,166400.0
13287,144900.0
13288,139600.0
13289,114900.0
13290,137000.0
13291,138100.0
13292,141000.0
13293,157200.0
13294,130400.0
13295,122800.0
13296,144300.0
13297,158200.0
13298,118000.0
13299,122600.0
13300,111700.0
13301,106700.0
13302,127000.0
13303,116300.0
13304,126200.0
13305,132000.0
13306,111800.0
13307,136000.0
13308,128800.0
13309,135500.0
13310,144000.0
13311,158700.0
13312,159800.0
13313,113200.0
13314,117200.0
13315,112500.0
13316,128900.0
13317,98100.0
13318,111200.0
13319,108300.0
13320,110400.0
13321,91800.0
13322,90500.0
13323,79200.0
13324,85700.0
13325,88300.0
13326,104000.0
13327,108600.0
13328,113600.0
13329,162000.0
13330,147600.0
13331,147500.0
13332,151000.0
13333,159900.0
13334,167500.0
13335,194300.0
13336,99700.0
13337,186500.0
13338,159100.0
13339,185500.0
13340,178500.0
13341,207900.0
13342,149100.0
13343,100000.0
13344,96900.0
13345,95700.0
13346,137000.0
13347,102500.0
13348,159100.0
13349,158000.0
13350,175400.0
13351,195100.0
13352,176000.0
13353,164100.0
13354,170300.0
13355,160400.0
13356,175400.0
13357,103600.0
13358,150200.0
13359,202300.0
13360,416700.0
13361,500000.0
13362,275000.0
13363,181300.0
13364,201100.0
13365,225000.0
13366,183300.0
13367,245200.0
13368,343100.0
13369,225200.0
13370,181800.0
13371,131500.0
13372,191700.0
13373,191700.0
13374,315000.0
13375,206300.0
13376,361400.0
13377,231700.0
13378,311500.0
13379,245600.0
13380,164600.0
13381,156900.0
13382,169600.0
13383,157600.0
13384,155700.0
13385,178700.0
13386,181300.0
13387,132600.0
13388,139300.0
13389,127800.0
13390,100800.0
13391,120400.0
13392,118800.0
13393,161400.0
13394,152500.0
13395,174800.0
13396,158900.0
13397,116400.0
13398,103000.0
13399,141900.0
13400,134100.0
13401,119000.0
13402,116100.0
13403,141000.0
13404,93500.0
13405,108800.0
13406,101600.0
13407,99200.0
13408,98600.0
13409,90600.0
13410,120700.0
13411,113400.0
13412,117400.0
13413,106400.0
13414,112500.0
13415,143100.0
13416,195600.0
13417,125000.0
13418,207700.0
13419,154700.0
13420,143400.0
13421,143700.0
13422,147300.0
13423,161400.0
13424,149200.0
13425,181800.0
13426,137500.0
13427,121700.0
13428,105800.0
13429,91100.0
13430,111900.0
13431,115400.0
13432,99500.0
13433,109800.0
13434,89900.0
13435,95100.0
13436,97400.0
13437,113800.0
13438,116400.0
13439,128300.0
13440,127700.0
13441,127400.0
13442,120200.0
13443,127500.0
13444,121700.0
13445,113500.0
13446,95300.0
13447,105500.0
13448,92000.0
13449,105400.0
13450,95600.0
13451,130600.0
13452,102000.0
13453,105500.0
13454,128100.0
13455,138900.0
13456,132700.0
13457,96300.0
13458,101200.0
13459,103800.0
13460,112500.0
13461,119800.0
13462,112900.0
13463,118500.0
13464,107800.0
13465,140800.0
13466,105200.0
13467,140500.0
13468,127600.0
13469,95500.0
13470,115000.0
13471,112600.0
13472,122400.0
13473,262500.0
13474,125800.0
13475,133200.0
13476,130700.0
13477,122700.0
13478,96800.0
13479,88100.0
13480,86100.0
13481,91300.0
13482,126500.0
13483,107100.0
13484,118200.0
13485,133200.0
13486,132000.0
13487,87600.0
13488,88600.0
13489,92800.0
13490,112300.0
13491,101600.0
13492,81800.0
13493,96400.0
13494,146800.0
13495,79200.0
13496,72700.0
13497,67800.0
13498,66600.0
13499,69700.0
13500,81600.0
13501,84500.0
13502,73400.0
13503,70400.0
13504,70500.0
13505,66400.0
13506,69000.0
13507,93200.0
13508,72400.0
13509,70600.0
13510,70300.0
13511,68100.0
13512,67300.0
13513,70400.0
13514,105600.0
13515,90600.0
13516,88400.0
13517,103800.0
13518,111500.0
13519,133200.0
13520,221300.0
13521,164300.0
13522,155000.0
13523,122200.0
13524,86800.0
13525,88300.0
13526,111100.0
13527,89700.0
13528,87100.0
13529,106500.0
13530,137100.0
13531,109000.0
13532,124900.0
13533,119900.0
13534,106300.0
13535,131000.0
13536,122200.0
13537,115000.0
13538,88000.0
13539,85500.0
13540,89000.0
13541,86100.0
13542,89400.0
13543,96000.0
13544,90800.0
13545,65500.0
13546,64800.0
13547,70900.0
13548,68500.0
13549,66400.0
13550,67000.0
13551,64000.0
13552,64900.0
13553,64100.0
13554,68100.0
13555,63400.0
13556,69500.0
13557,78800.0
13558,59700.0
13559,75200.0
13560,73700.0
13561,159700.0
13562,122200.0
13563,97400.0
13564,97000.0
13565,99100.0
13566,122100.0
13567,90700.0
13568,135000.0
13569,93300.0
13570,97300.0
13571,102600.0
13572,81900.0
13573,82900.0
13574,97600.0
13575,90000.0
13576,88100.0
13577,77100.0
13578,76800.0
13579,79500.0
13580,77900.0
13581,70600.0
13582,65800.0
13583,75800.0
13584,71500.0
13585,66900.0
13586,66100.0
13587,68200.0
13588,72100.0
13589,63500.0
13590,70800.0
13591,78800.0
13592,68000.0
13593,69500.0
13594,71300.0
13595,68300.0
13596,75000.0
13597,90800.0
13598,73300.0
13599,159400.0
13600,116600.0
13601,91500.0
13602,97600.0
13603,88300.0
13604,98000.0
13605,123700.0
13606,250000.0
13607,88800.0
13608,114500.0
13609,96400.0
13610,97600.0
13611,95300.0
13612,90000.0
13613,83400.0
13614,72100.0
13615,87500.0
13616,78800.0
13617,83800.0
13618,87800.0
13619,88200.0
13620,72600.0
13621,70800.0
13622,70200.0
13623,87500.0
13624,67700.0
13625,59300.0
13626,62900.0
13627,78000.0
13628,84500.0
13629,86700.0
13630,95200.0
13631,89200.0
13632,90500.0
13633,93700.0
13634,99400.0
13635,75300.0
13636,78600.0
13637,85500.0
13638,84000.0
13639,76900.0
13640,63500.0
13641,73100.0
13642,67000.0
13643,68200.0
13644,65000.0
13645,73100.0
13646,74600.0
13647,69900.0
13648,70900.0
13649,84000.0
13650,81500.0
13651,88300.0
13652,116700.0
13653,106300.0
13654,134600.0
13655,149500.0
13656,95800.0
13657,115700.0
13658,111500.0
13659,136700.0
13660,123100.0
13661,123700.0
13662,122400.0
13663,134500.0
13664,151600.0
13665,129300.0
13666,197700.0
13667,79300.0
13668,73000.0
13669,85800.0
13670,78800.0
13671,82100.0
13672,214500.0
13673,161100.0
13674,138200.0
13675,85700.0
13676,93000.0
13677,106500.0
13678,223900.0
13679,165100.0
13680,93300.0
13681,137200.0
13682,129400.0
13683,107500.0
13684,128400.0
13685,140200.0
13686,140700.0
13687,159300.0
13688,173200.0
13689,160000.0
13690,144800.0
13691,87500.0
13692,98900.0
13693,81600.0
13694,68700.0
13695,110200.0
13696,126700.0
13697,82500.0
13698,92900.0
13699,113900.0
13700,72300.0
13701,73200.0
13702,81300.0
13703,73500.0
13704,78300.0
13705,77200.0
13706,80400.0
13707,90900.0
13708,89400.0
13709,90900.0
13710,97700.0
13711,143100.0
13712,129200.0
13713,164400.0
13714,162500.0
13715,173900.0
13716,90300.0
13717,84700.0
13718,126500.0
13719,97400.0
13720,75300.0
13721,112500.0
13722,85100.0
13723,81900.0
13724,72800.0
13725,72500.0
13726,100000.0
13727,102700.0
13728,122300.0
13729,149300.0
13730,140700.0
13731,137000.0
13732,117600.0
13733,117800.0
13734,134600.0
13735,173400.0
13736,153200.0
13737,224700.0
13738,137500.0
13739,152800.0
13740,152400.0
13741,182400.0
13742,381800.0
13743,135800.0
13744,108000.0
13745,138100.0
13746,129800.0
13747,162000.0
13748,141100.0
13749,127400.0
13750,204100.0
13751,162300.0
13752,149900.0
13753,121500.0
13754,283100.0
13755,117200.0
13756,94300.0
13757,269600.0
13758,237200.0
13759,217100.0
13760,230600.0
13761,131300.0
13762,103000.0
13763,120800.0
13764,163200.0
13765,86900.0
13766,500001.0
13767,146600.0
13768,173200.0
13769,220300.0
13770,191600.0
13771,121000.0
13772,135200.0
13773,316700.0
13774,111800.0
13775,96000.0
13776,115700.0
13777,122800.0
13778,116300.0
13779,106700.0
13780,116700.0
13781,103500.0
13782,104600.0
13783,126200.0
13784,113500.0
13785,92000.0
13786,98300.0
13787,40400.0
13788,35000.0
13789,140200.0
13790,138800.0
13791,119600.0
13792,130900.0
13793,126500.0
13794,84900.0
13795,69500.0
13796,57900.0
13797,64700.0
13798,73400.0
13799,83300.0
13800,91300.0
13801,167100.0
13802,176900.0
13803,108000.0
13804,153100.0
13805,76600.0
13806,55500.0
13807,61600.0
13808,59600.0
13809,72000.0
13810,69400.0
13811,70400.0
13812,69300.0
13813,66800.0
13814,62000.0
13815,98500.0
13816,92500.0
13817,110400.0
13818,111200.0
13819,104100.0
13820,170900.0
13821,170600.0
13822,116200.0
13823,92200.0
13824,94100.0
13825,64800.0
13826,86900.0
13827,101900.0
13828,109900.0
13829,151600.0
13830,142200.0
13831,167800.0
13832,148400.0
13833,158200.0
13834,119200.0
13835,118500.0
13836,90800.0
13837,98500.0
13838,64100.0
13839,56500.0
13840,85400.0
13841,79900.0
13842,91700.0
13843,92800.0
13844,97100.0
13845,103100.0
13846,98000.0
13847,98300.0
13848,122100.0
13849,74300.0
13850,115600.0
13851,82300.0
13852,100400.0
13853,116700.0
13854,93400.0
13855,111800.0
13856,93100.0
13857,194100.0
13858,174500.0
13859,165300.0
13860,163100.0
13861,302600.0
13862,119700.0
13863,118200.0
13864,108300.0
13865,105100.0
13866,124400.0
13867,125700.0
13868,151900.0
13869,103400.0
13870,120100.0
13871,113500.0
13872,100500.0
13873,123400.0
13874,129700.0
13875,98200.0
13876,104000.0
13877,71900.0
13878,95600.0
13879,121400.0
13880,102000.0
13881,93300.0
13882,99300.0
13883,108800.0
13884,81700.0
13885,67500.0
13886,75000.0
13887,40000.0
13888,64700.0
13889,22500.0
13890,137500.0
13891,81000.0
13892,65800.0
13893,55400.0
13894,62300.0
13895,54200.0
13896,57400.0
13897,60800.0
13898,67400.0
13899,75000.0
13900,51300.0
13901,69600.0
13902,98100.0
13903,65000.0
13904,73300.0
13905,72400.0
13906,65300.0
13907,84000.0
13908,97800.0
13909,78000.0
13910,116300.0
13911,42500.0
13912,47800.0
13913,66900.0
13914,66800.0
13915,65600.0
13916,82600.0
13917,65600.0
13918,94500.0
13919,41000.0
13920,42500.0
13921,57700.0
13922,50000.0
13923,80100.0
13924,66900.0
13925,48500.0
13926,69100.0
13927,48100.0
13928,48600.0
13929,70400.0
13930,86800.0
13931,157200.0
13932,133600.0
13933,97900.0
13934,103300.0
13935,96500.0
13936,128600.0
13937,117600.0
13938,132400.0
13939,110400.0
13940,135200.0
13941,71300.0
13942,253800.0
13943,255200.0
13944,167600.0
13945,230900.0
13946,162500.0
13947,137200.0
13948,165500.0
13949,161100.0
13950,115000.0
13951,144100.0
13952,171900.0
13953,123900.0
13954,108400.0
13955,87500.0
13956,89000.0
13957,150000.0
13958,153500.0
13959,124500.0
13960,189700.0
13961,226500.0
13962,176000.0
13963,182800.0
13964,132000.0
13965,147800.0
13966,157100.0
13967,152600.0
13968,133000.0
13969,90600.0
13970,92400.0
13971,163100.0
13972,90800.0
13973,84700.0
13974,111400.0
13975,89000.0
13976,133900.0
13977,117500.0
13978,128600.0
13979,42500.0
13980,225000.0
13981,157700.0
13982,53300.0
13983,57400.0
13984,100000.0
13985,55600.0
13986,91400.0
13987,57100.0
13988,66800.0
13989,60800.0
13990,73800.0
13991,79800.0
13992,88500.0
13993,70500.0
13994,69000.0
13995,87200.0
13996,80000.0
13997,101500.0
13998,44700.0
13999,55000.0
14000,186100.0
14001,68300.0
14002,112800.0
14003,77700.0
14004,78500.0
14005,441700.0
14006,408500.0
14007,459600.0
14008,500001.0
14009,411600.0
14010,500001.0
14011,354200.0
14012,249000.0
14013,274000.0
14014,284700.0
14015,289600.0
14016,245500.0
14017,137500.0
14018,225000.0
14019,243800.0
14020,261500.0
14021,240000.0
14022,199100.0
14023,200000.0
14024,302200.0
14025,214800.0
14026,179800.0
14027,175000.0
14028,198700.0
14029,204200.0
14030,171400.0
14031,263600.0
14032,211700.0
14033,159400.0
14034,172700.0
14035,178100.0
14036,118100.0
14037,133300.0
14038,129200.0
14039,150000.0
14040,162500.0
14041,131300.0
14042,164100.0
14043,146400.0
14044,145500.0
14045,160000.0
14046,171700.0
14047,162500.0
14048,154400.0
14049,142900.0
14050,140000.0
14051,127100.0
14052,142300.0
14053,112500.0
14054,150000.0
14055,135000.0
14056,130600.0
14057,168800.0
14058,185300.0
14059,174100.0
14060,118300.0
14061,155200.0
14062,163400.0
14063,157600.0
14064,106700.0
14065,119200.0
14066,114600.0
14067,130000.0
14068,116100.0
14069,139000.0
14070,127800.0
14071,123600.0
14072,114200.0
14073,128100.0
14074,118800.0
14075,147500.0
14076,150000.0
14077,120500.0
14078,190300.0
14079,167000.0
14080,175000.0
14081,192200.0
14082,331400.0
14083,300000.0
14084,281600.0
14085,270800.0
14086,216500.0
14087,203100.0
14088,223000.0
14089,204400.0
14090,139600.0
14091,122700.0
14092,126300.0
14093,114400.0
14094,96400.0
14095,91300.0
14096,100000.0
14097,100000.0
14098,103100.0
14099,140000.0
14100,122500.0
14101,151800.0
14102,103400.0
14103,94800.0
14104,99200.0
14105,92400.0
14106,85200.0
14107,90600.0
14108,101100.0
14109,102100.0
14110,101800.0
14111,93400.0
14112,98700.0
14113,90300.0
14114,123100.0
14115,97300.0
14116,102900.0
14117,126700.0
14118,132600.0
14119,84400.0
14120,93200.0
14121,100000.0
14122,94100.0
14123,89800.0
14124,100000.0
14125,128100.0
14126,95300.0
14127,95000.0
14128,105000.0
14129,95500.0
14130,118800.0
14131,125000.0
14132,138100.0
14133,154200.0
14134,144700.0
14135,119100.0
14136,129200.0
14137,115300.0
14138,116900.0
14139,120700.0
14140,118300.0
14141,124700.0
14142,117700.0
14143,110100.0
14144,126500.0
14145,122000.0
14146,113900.0
14147,135100.0
